dteday,cnt,temp
2012-09-08,215,0.659167
2012-09-08,194,0.659167
2012-09-08,181,0.659167
2012-09-08,194,0.659167
2012-09-08,133,0.659167
2012-09-09,124,0.61
2012-09-09,124,0.61
2012-09-09,96,0.61
2012-09-09,46,0.61
2012-09-09,28,0.61
2012-09-09,55,0.61
2012-09-09,35,0.61
2012-09-09,70,0.61
2012-09-09,170,0.61
2012-09-09,299,0.61
2012-09-09,495,0.61
2012-09-09,585,0.61
2012-09-09,757,0.61
2012-09-09,729,0.61
2012-09-09,647,0.61
2012-09-09,696,0.61
2012-09-09,701,0.61
2012-09-09,671,0.61
2012-09-09,560,0.61
2012-09-09,496,0.61
2012-09-09,356,0.61
2012-09-09,206,0.61
2012-09-09,189,0.61
2012-09-09,92,0.61
2012-09-10,41,0.583333
2012-09-10,18,0.583333
2012-09-10,17,0.583333
2012-09-10,12,0.583333
2012-09-10,5,0.583333
2012-09-10,40,0.583333
2012-09-10,180,0.583333
2012-09-10,447,0.583333
2012-09-10,730,0.583333
2012-09-10,361,0.583333
2012-09-10,210,0.583333
2012-09-10,236,0.583333
2012-09-10,332,0.583333
2012-09-10,323,0.583333
2012-09-10,340,0.583333
2012-09-10,346,0.583333
2012-09-10,488,0.583333
2012-09-10,871,0.583333
2012-09-10,968,0.583333
2012-09-10,633,0.583333
2012-09-10,390,0.583333
2012-09-10,285,0.583333
2012-09-10,159,0.583333
2012-09-10,93,0.583333
2012-09-11,32,0.5775
2012-09-11,10,0.5775
2012-09-11,6,0.5775
2012-09-11,8,0.5775
2012-09-11,9,0.5775
2012-09-11,44,0.5775
2012-09-11,211,0.5775
2012-09-11,596,0.5775
2012-09-11,750,0.5775
2012-09-11,358,0.5775
2012-09-11,196,0.5775
2012-09-11,247,0.5775
2012-09-11,316,0.5775
2012-09-11,328,0.5775
2012-09-11,255,0.5775
2012-09-11,326,0.5775
2012-09-11,536,0.5775
2012-09-11,970,0.5775
2012-09-11,877,0.5775
2012-09-11,596,0.5775
2012-09-11,461,0.5775
2012-09-11,310,0.5775
2012-09-11,216,0.5775
2012-09-11,109,0.5775
2012-09-12,49,0.599167
2012-09-12,21,0.599167
2012-09-12,11,0.599167
2012-09-12,7,0.599167
2012-09-12,5,0.599167
2012-09-12,48,0.599167
2012-09-12,205,0.599167
2012-09-12,557,0.599167
2012-09-12,770,0.599167
2012-09-12,328,0.599167
2012-09-12,205,0.599167
2012-09-12,232,0.599167
2012-09-12,352,0.599167
2012-09-12,323,0.599167
2012-09-12,278,0.599167
2012-09-12,318,0.599167
2012-09-12,509,0.599167
2012-09-12,925,0.599167
2012-09-12,977,0.599167
2012-09-12,635,0.599167
2012-09-12,470,0.599167
2012-09-12,306,0.599167
2012-09-12,212,0.599167
2012-09-12,127,0.599167
2012-09-13,57,0.6125
2012-09-13,28,0.6125
2012-09-13,9,0.6125
2012-09-13,11,0.6125
2012-09-13,6,0.6125
2012-09-13,57,0.6125
2012-09-13,195,0.6125
2012-09-13,571,0.6125
2012-09-13,758,0.6125
2012-09-13,338,0.6125
2012-09-13,212,0.6125
2012-09-13,254,0.6125
2012-09-13,297,0.6125
2012-09-13,283,0.6125
2012-09-13,274,0.6125
2012-09-13,352,0.6125
2012-09-13,491,0.6125
2012-09-13,884,0.6125
2012-09-13,852,0.6125
2012-09-13,674,0.6125
2012-09-13,463,0.6125
2012-09-13,317,0.6125
2012-09-13,251,0.6125
2012-09-13,170,0.6125
2012-09-14,87,0.633333
2012-09-14,41,0.633333
2012-09-14,30,0.633333
2012-09-14,14,0.633333
2012-09-14,12,0.633333
2012-09-14,41,0.633333
2012-09-14,152,0.633333
2012-09-14,454,0.633333
2012-09-14,766,0.633333
2012-09-14,347,0.633333
2012-09-14,246,0.633333
2012-09-14,280,0.633333
2012-09-14,409,0.633333
2012-09-14,408,0.633333
2012-09-14,371,0.633333
2012-09-14,367,0.633333
2012-09-14,563,0.633333
2012-09-14,894,0.633333
2012-09-14,808,0.633333
2012-09-14,579,0.633333
2012-09-14,404,0.633333
2012-09-14,312,0.633333
2012-09-14,229,0.633333
2012-09-14,195,0.633333
2012-09-15,207,0.608333
2012-09-15,109,0.608333
2012-09-15,93,0.608333
2012-09-15,37,0.608333
2012-09-15,6,0.608333
2012-09-15,16,0.608333
2012-09-15,33,0.608333
2012-09-15,73,0.608333
2012-09-15,212,0.608333
2012-09-15,342,0.608333
2012-09-15,442,0.608333
2012-09-15,627,0.608333
2012-09-15,706,0.608333
2012-09-15,704,0.608333
2012-09-15,715,0.608333
2012-09-15,654,0.608333
2012-09-15,783,0.608333
2012-09-15,729,0.608333
2012-09-15,614,0.608333
2012-09-15,478,0.608333
2012-09-15,330,0.608333
2012-09-15,296,0.608333
2012-09-15,279,0.608333
2012-09-15,229,0.608333
2012-09-16,151,0.58
2012-09-16,117,0.58
2012-09-16,89,0.58
2012-09-16,48,0.58
2012-09-16,8,0.58
2012-09-16,13,0.58
2012-09-16,35,0.58
2012-09-16,71,0.58
2012-09-16,128,0.58
2012-09-16,296,0.58
2012-09-16,490,0.58
2012-09-16,559,0.58
2012-09-16,656,0.58
2012-09-16,694,0.58
2012-09-16,635,0.58
2012-09-16,557,0.58
2012-09-16,596,0.58
2012-09-16,570,0.58
2012-09-16,481,0.58
2012-09-16,403,0.58
2012-09-16,324,0.58
2012-09-16,191,0.58
2012-09-16,127,0.58
2012-09-16,94,0.58
2012-09-17,45,0.580833
2012-09-17,21,0.580833
2012-09-17,13,0.580833
2012-09-17,7,0.580833
2012-09-17,11,0.580833
2012-09-17,45,0.580833
2012-09-17,164,0.580833
2012-09-17,492,0.580833
2012-09-17,683,0.580833
2012-09-17,299,0.580833
2012-09-17,202,0.580833
2012-09-17,252,0.580833
2012-09-17,295,0.580833
2012-09-17,343,0.580833
2012-09-17,332,0.580833
2012-09-17,338,0.580833
2012-09-17,453,0.580833
2012-09-17,842,0.580833
2012-09-17,774,0.580833
2012-09-17,486,0.580833
2012-09-17,340,0.580833
2012-09-17,233,0.580833
2012-09-17,129,0.580833
2012-09-17,70,0.580833
2012-09-18,13,0.623333
2012-09-18,5,0.623333
2012-09-18,4,0.623333
2012-09-18,6,0.623333
2012-09-18,7,0.623333
2012-09-18,48,0.623333
2012-09-18,167,0.623333
2012-09-18,356,0.623333
2012-09-18,672,0.623333
2012-09-18,293,0.623333
2012-09-18,160,0.623333
2012-09-18,151,0.623333
2012-09-18,88,0.623333
2012-09-18,114,0.623333
2012-09-18,143,0.623333
2012-09-18,36,0.623333
2012-09-18,141,0.623333
2012-09-18,338,0.623333
2012-09-18,281,0.623333
2012-09-18,324,0.623333
2012-09-18,290,0.623333
2012-09-18,207,0.623333
2012-09-18,151,0.623333
2012-09-18,78,0.623333
2012-09-19,26,0.5525
2012-09-19,12,0.5525
2012-09-19,3,0.5525
2012-09-19,5,0.5525
2012-09-19,10,0.5525
2012-09-19,56,0.5525
2012-09-19,172,0.5525
2012-09-19,545,0.5525
2012-09-19,797,0.5525
2012-09-19,362,0.5525
2012-09-19,192,0.5525
2012-09-19,247,0.5525
2012-09-19,313,0.5525
2012-09-19,289,0.5525
2012-09-19,286,0.5525
2012-09-19,311,0.5525
2012-09-19,466,0.5525
2012-09-19,886,0.5525
2012-09-19,892,0.5525
2012-09-19,611,0.5525
2012-09-19,409,0.5525
2012-09-19,349,0.5525
2012-09-19,229,0.5525
2012-09-19,123,0.5525
2012-09-20,58,0.546667
2012-09-20,18,0.546667
2012-09-20,11,0.546667
2012-09-20,6,0.546667
2012-09-20,6,0.546667
2012-09-20,56,0.546667
2012-09-20,170,0.546667
2012-09-20,534,0.546667
2012-09-20,790,0.546667
2012-09-20,355,0.546667
2012-09-20,190,0.546667
2012-09-20,243,0.546667
2012-09-20,290,0.546667
2012-09-20,336,0.546667
2012-09-20,298,0.546667
2012-09-20,291,0.546667
2012-09-20,457,0.546667
2012-09-20,976,0.546667
2012-09-20,900,0.546667
2012-09-20,603,0.546667
2012-09-20,417,0.546667
2012-09-20,274,0.546667
2012-09-20,287,0.546667
2012-09-20,154,0.546667
2012-09-21,66,0.599167
2012-09-21,49,0.599167
2012-09-21,14,0.599167
2012-09-21,12,0.599167
2012-09-21,10,0.599167
2012-09-21,49,0.599167
2012-09-21,165,0.599167
2012-09-21,503,0.599167
2012-09-21,757,0.599167
2012-09-21,383,0.599167
2012-09-21,225,0.599167
2012-09-21,321,0.599167
2012-09-21,389,0.599167
2012-09-21,421,0.599167
2012-09-21,412,0.599167
2012-09-21,423,0.599167
2012-09-21,567,0.599167
2012-09-21,846,0.599167
2012-09-21,805,0.599167
2012-09-21,588,0.599167
2012-09-21,369,0.599167
2012-09-21,312,0.599167
2012-09-21,295,0.599167
2012-09-21,186,0.599167
2012-09-22,172,0.65
2012-09-22,124,0.65
2012-09-22,83,0.65
2012-09-22,45,0.65
2012-09-22,15,0.65
2012-09-22,17,0.65
2012-09-22,41,0.65
2012-09-22,77,0.65
2012-09-22,218,0.65
2012-09-22,377,0.65
2012-09-22,474,0.65
2012-09-22,626,0.65
2012-09-22,688,0.65
2012-09-22,707,0.65
2012-09-22,654,0.65
2012-09-22,750,0.65
2012-09-22,680,0.65
2012-09-22,646,0.65
2012-09-22,598,0.65
2012-09-22,407,0.65
2012-09-22,325,0.65
2012-09-22,261,0.65
2012-09-22,239,0.65
2012-09-22,171,0.65
2012-09-23,180,0.529167
2012-09-23,142,0.529167
2012-09-23,95,0.529167
2012-09-23,54,0.529167
2012-09-23,10,0.529167
2012-09-23,6,0.529167
2012-09-23,16,0.529167
2012-09-23,57,0.529167
2012-09-23,175,0.529167
2012-09-23,276,0.529167
2012-09-23,489,0.529167
2012-09-23,570,0.529167
2012-09-23,776,0.529167
2012-09-23,702,0.529167
2012-09-23,666,0.529167
2012-09-23,640,0.529167
2012-09-23,691,0.529167
2012-09-23,723,0.529167
2012-09-23,540,0.529167
2012-09-23,413,0.529167
2012-09-23,252,0.529167
2012-09-23,196,0.529167
2012-09-23,138,0.529167
2012-09-23,100,0.529167
2012-09-24,64,0.514167
2012-09-24,18,0.514167
2012-09-24,8,0.514167
2012-09-24,5,0.514167
2012-09-24,8,0.514167
2012-09-24,37,0.514167
2012-09-24,168,0.514167
2012-09-24,530,0.514167
2012-09-24,750,0.514167
2012-09-24,328,0.514167
2012-09-24,198,0.514167
2012-09-24,238,0.514167
2012-09-24,342,0.514167
2012-09-24,328,0.514167
2012-09-24,303,0.514167
2012-09-24,300,0.514167
2012-09-24,516,0.514167
2012-09-24,898,0.514167
2012-09-24,853,0.514167
2012-09-24,590,0.514167
2012-09-24,432,0.514167
2012-09-24,256,0.514167
2012-09-24,172,0.514167
2012-09-24,94,0.514167
2012-09-25,64,0.55
2012-09-25,13,0.55
2012-09-25,14,0.55
2012-09-25,5,0.55
2012-09-25,9,0.55
2012-09-25,47,0.55
2012-09-25,194,0.55
2012-09-25,556,0.55
2012-09-25,805,0.55
2012-09-25,409,0.55
2012-09-25,170,0.55
2012-09-25,218,0.55
2012-09-25,302,0.55
2012-09-25,305,0.55
2012-09-25,293,0.55
2012-09-25,303,0.55
2012-09-25,495,0.55
2012-09-25,967,0.55
2012-09-25,822,0.55
2012-09-25,539,0.55
2012-09-25,425,0.55
2012-09-25,297,0.55
2012-09-25,188,0.55
2012-09-25,98,0.55
2012-09-26,40,0.635
2012-09-26,29,0.635
2012-09-26,17,0.635
2012-09-26,10,0.635
2012-09-26,14,0.635
2012-09-26,36,0.635
2012-09-26,182,0.635
2012-09-26,532,0.635
2012-09-26,838,0.635
2012-09-26,334,0.635
2012-09-26,185,0.635
2012-09-26,227,0.635
2012-09-26,316,0.635
2012-09-26,340,0.635
2012-09-26,277,0.635
2012-09-26,300,0.635
2012-09-26,468,0.635
2012-09-26,953,0.635
2012-09-26,884,0.635
2012-09-26,627,0.635
2012-09-26,434,0.635
2012-09-26,360,0.635
2012-09-26,215,0.635
2012-09-26,115,0.635
2012-09-27,65,0.65
2012-09-27,21,0.65
2012-09-27,16,0.65
2012-09-27,7,0.65
2012-09-27,8,0.65
2012-09-27,66,0.65
2012-09-27,169,0.65
2012-09-27,558,0.65
2012-09-27,794,0.65
2012-09-27,335,0.65
2012-09-27,208,0.65
2012-09-27,294,0.65
2012-09-27,335,0.65
2012-09-27,326,0.65
2012-09-27,258,0.65
2012-09-27,296,0.65
2012-09-27,472,0.65
2012-09-27,905,0.65
2012-09-27,899,0.65
2012-09-27,559,0.65
2012-09-27,457,0.65
2012-09-27,253,0.65
2012-09-27,47,0.65
2012-09-27,45,0.65
2012-09-28,17,0.619167
2012-09-28,13,0.619167
2012-09-28,10,0.619167
2012-09-28,7,0.619167
2012-09-28,12,0.619167
2012-09-28,38,0.619167
2012-09-28,138,0.619167
2012-09-28,394,0.619167
2012-09-28,705,0.619167
2012-09-28,426,0.619167
2012-09-28,245,0.619167
2012-09-28,361,0.619167
2012-09-28,380,0.619167
2012-09-28,410,0.619167
2012-09-28,399,0.619167
2012-09-28,392,0.619167
2012-09-28,502,0.619167
2012-09-28,808,0.619167
2012-09-28,667,0.619167
2012-09-28,508,0.619167
2012-09-28,336,0.619167
2012-09-28,237,0.619167
2012-09-28,220,0.619167
2012-09-28,190,0.619167
2012-09-29,149,0.5425
2012-09-29,101,0.5425
2012-09-29,92,0.5425
2012-09-29,29,0.5425
2012-09-29,14,0.5425
2012-09-29,15,0.5425
2012-09-29,37,0.5425
2012-09-29,73,0.5425
2012-09-29,211,0.5425
2012-09-29,332,0.5425
2012-09-29,472,0.5425
2012-09-29,663,0.5425
2012-09-29,682,0.5425
2012-09-29,686,0.5425
2012-09-29,750,0.5425
2012-09-29,727,0.5425
2012-09-29,722,0.5425
2012-09-29,712,0.5425
2012-09-29,594,0.5425
2012-09-29,470,0.5425
2012-09-29,315,0.5425
2012-09-29,292,0.5425
2012-09-29,221,0.5425
2012-09-29,196,0.5425
2012-09-30,147,0.526667
2012-09-30,116,0.526667
2012-09-30,92,0.526667
2012-09-30,58,0.526667
2012-09-30,7,0.526667
2012-09-30,10,0.526667
2012-09-30,22,0.526667
2012-09-30,57,0.526667
2012-09-30,144,0.526667
2012-09-30,285,0.526667
2012-09-30,479,0.526667
2012-09-30,591,0.526667
2012-09-30,680,0.526667
2012-09-30,594,0.526667
2012-09-30,612,0.526667
2012-09-30,649,0.526667
2012-09-30,648,0.526667
2012-09-30,575,0.526667
2012-09-30,401,0.526667
2012-09-30,257,0.526667
2012-09-30,194,0.526667
2012-09-30,123,0.526667
2012-09-30,91,0.526667
2012-09-30,57,0.526667
2012-10-01,45,0.520833
2012-10-01,18,0.520833
2012-10-01,12,0.520833
2012-10-01,7,0.520833
2012-10-01,10,0.520833
2012-10-01,36,0.520833
2012-10-01,155,0.520833
2012-10-01,483,0.520833
2012-10-01,784,0.520833
2012-10-01,340,0.520833
2012-10-01,179,0.520833
2012-10-01,272,0.520833
2012-10-01,323,0.520833
2012-10-01,305,0.520833
2012-10-01,244,0.520833
2012-10-01,329,0.520833
2012-10-01,459,0.520833
2012-10-01,856,0.520833
2012-10-01,613,0.520833
2012-10-01,516,0.520833
2012-10-01,262,0.520833
2012-10-01,218,0.520833
2012-10-01,207,0.520833
2012-10-01,105,0.520833
2012-10-02,31,0.590833
2012-10-02,11,0.590833
2012-10-02,2,0.590833
2012-10-02,5,0.590833
2012-10-02,10,0.590833
2012-10-02,43,0.590833
2012-10-02,179,0.590833
2012-10-02,260,0.590833
2012-10-02,134,0.590833
2012-10-02,86,0.590833
2012-10-02,45,0.590833
2012-10-02,99,0.590833
2012-10-02,104,0.590833
2012-10-02,154,0.590833
2012-10-02,163,0.590833
2012-10-02,209,0.590833
2012-10-02,374,0.590833
2012-10-02,715,0.590833
2012-10-02,687,0.590833
2012-10-02,395,0.590833
2012-10-02,306,0.590833
2012-10-02,289,0.590833
2012-10-02,240,0.590833
2012-10-02,98,0.590833
2012-10-03,52,0.6575
2012-10-03,19,0.6575
2012-10-03,9,0.6575
2012-10-03,7,0.6575
2012-10-03,11,0.6575
2012-10-03,34,0.6575
2012-10-03,177,0.6575
2012-10-03,515,0.6575
2012-10-03,809,0.6575
2012-10-03,362,0.6575
2012-10-03,175,0.6575
2012-10-03,230,0.6575
2012-10-03,358,0.6575
2012-10-03,279,0.6575
2012-10-03,251,0.6575
2012-10-03,319,0.6575
2012-10-03,478,0.6575
2012-10-03,917,0.6575
2012-10-03,810,0.6575
2012-10-03,593,0.6575
2012-10-03,497,0.6575
2012-10-03,209,0.6575
2012-10-03,241,0.6575
2012-10-03,220,0.6575
2012-10-04,76,0.6575
2012-10-04,25,0.6575
2012-10-04,13,0.6575
2012-10-04,11,0.6575
2012-10-04,10,0.6575
2012-10-04,39,0.6575
2012-10-04,133,0.6575
2012-10-04,391,0.6575
2012-10-04,738,0.6575
2012-10-04,359,0.6575
2012-10-04,177,0.6575
2012-10-04,214,0.6575
2012-10-04,288,0.6575
2012-10-04,294,0.6575
2012-10-04,267,0.6575
2012-10-04,325,0.6575
2012-10-04,497,0.6575
2012-10-04,901,0.6575
2012-10-04,887,0.6575
2012-10-04,534,0.6575
2012-10-04,441,0.6575
2012-10-04,321,0.6575
2012-10-04,232,0.6575
2012-10-04,155,0.6575
2012-10-05,102,0.615
2012-10-05,46,0.615
2012-10-05,11,0.615
2012-10-05,16,0.615
2012-10-05,11,0.615
2012-10-05,41,0.615
2012-10-05,137,0.615
2012-10-05,428,0.615
2012-10-05,785,0.615
2012-10-05,384,0.615
2012-10-05,260,0.615
2012-10-05,304,0.615
2012-10-05,468,0.615
2012-10-05,424,0.615
2012-10-05,400,0.615
2012-10-05,470,0.615
2012-10-05,634,0.615
2012-10-05,900,0.615
2012-10-05,761,0.615
2012-10-05,500,0.615
2012-10-05,372,0.615
2012-10-05,267,0.615
2012-10-05,264,0.615
2012-10-05,171,0.615
2012-10-06,191,0.554167
2012-10-06,141,0.554167
2012-10-06,75,0.554167
2012-10-06,56,0.554167
2012-10-06,11,0.554167
2012-10-06,10,0.554167
2012-10-06,30,0.554167
2012-10-06,84,0.554167
2012-10-06,206,0.554167
2012-10-06,395,0.554167
2012-10-06,539,0.554167
2012-10-06,647,0.554167
2012-10-06,743,0.554167
2012-10-06,710,0.554167
2012-10-06,576,0.554167
2012-10-06,620,0.554167
2012-10-06,659,0.554167
2012-10-06,610,0.554167
2012-10-06,495,0.554167
2012-10-06,341,0.554167
2012-10-06,247,0.554167
2012-10-06,215,0.554167
2012-10-06,185,0.554167
2012-10-06,179,0.554167
2012-10-07,127,0.415833
2012-10-07,109,0.415833
2012-10-07,74,0.415833
2012-10-07,22,0.415833
2012-10-07,11,0.415833
2012-10-07,10,0.415833
2012-10-07,23,0.415833
2012-10-07,35,0.415833
2012-10-07,62,0.415833
2012-10-07,86,0.415833
2012-10-07,185,0.415833
2012-10-07,336,0.415833
2012-10-07,392,0.415833
2012-10-07,320,0.415833
2012-10-07,314,0.415833
2012-10-07,306,0.415833
2012-10-07,333,0.415833
2012-10-07,157,0.415833
2012-10-07,106,0.415833
2012-10-07,114,0.415833
2012-10-07,116,0.415833
2012-10-07,113,0.415833
2012-10-07,79,0.415833
2012-10-07,80,0.415833
2012-10-08,51,0.383333
2012-10-08,37,0.383333
2012-10-08,15,0.383333
2012-10-08,10,0.383333
2012-10-08,7,0.383333
2012-10-08,19,0.383333
2012-10-08,59,0.383333
2012-10-08,154,0.383333
2012-10-08,397,0.383333
2012-10-08,332,0.383333
2012-10-08,298,0.383333
2012-10-08,308,0.383333
2012-10-08,341,0.383333
2012-10-08,405,0.383333
2012-10-08,420,0.383333
2012-10-08,370,0.383333
2012-10-08,377,0.383333
2012-10-08,497,0.383333
2012-10-08,456,0.383333
2012-10-08,371,0.383333
2012-10-08,227,0.383333
2012-10-08,151,0.383333
2012-10-08,107,0.383333
2012-10-08,69,0.383333
2012-10-09,31,0.446667
2012-10-09,13,0.446667
2012-10-09,7,0.446667
2012-10-09,3,0.446667
2012-10-09,7,0.446667
2012-10-09,19,0.446667
2012-10-09,143,0.446667
2012-10-09,362,0.446667
2012-10-09,713,0.446667
2012-10-09,382,0.446667
2012-10-09,164,0.446667
2012-10-09,193,0.446667
2012-10-09,260,0.446667
2012-10-09,238,0.446667
2012-10-09,244,0.446667
2012-10-09,254,0.446667
2012-10-09,424,0.446667
2012-10-09,806,0.446667
2012-10-09,784,0.446667
2012-10-09,514,0.446667
2012-10-09,360,0.446667
2012-10-09,225,0.446667
2012-10-09,162,0.446667
2012-10-09,84,0.446667
2012-10-10,33,0.514167
2012-10-10,8,0.514167
2012-10-10,8,0.514167
2012-10-10,6,0.514167
2012-10-10,6,0.514167
2012-10-10,40,0.514167
2012-10-10,175,0.514167
2012-10-10,507,0.514167
2012-10-10,839,0.514167
2012-10-10,366,0.514167
2012-10-10,217,0.514167
2012-10-10,291,0.514167
2012-10-10,390,0.514167
2012-10-10,297,0.514167
2012-10-10,271,0.514167
2012-10-10,319,0.514167
2012-10-10,566,0.514167
2012-10-10,948,0.514167
2012-10-10,844,0.514167
2012-10-10,566,0.514167
2012-10-10,392,0.514167
2012-10-10,269,0.514167
2012-10-10,197,0.514167
2012-10-10,136,0.514167
2012-10-11,42,0.435
2012-10-11,11,0.435
2012-10-11,11,0.435
2012-10-11,3,0.435
2012-10-11,10,0.435
2012-10-11,42,0.435
2012-10-11,159,0.435
2012-10-11,478,0.435
2012-10-11,798,0.435
2012-10-11,355,0.435
2012-10-11,204,0.435
2012-10-11,251,0.435
2012-10-11,326,0.435
2012-10-11,291,0.435
2012-10-11,348,0.435
2012-10-11,460,0.435
2012-10-11,481,0.435
2012-10-11,827,0.435
2012-10-11,692,0.435
2012-10-11,743,0.435
2012-10-11,415,0.435
2012-10-11,260,0.435
2012-10-11,177,0.435
2012-10-11,186,0.435
2012-10-12,68,0.4375
2012-10-12,37,0.4375
2012-10-12,16,0.4375
2012-10-12,6,0.4375
2012-10-12,8,0.4375
2012-10-12,35,0.4375
2012-10-12,143,0.4375
2012-10-12,392,0.4375
2012-10-12,745,0.4375
2012-10-12,400,0.4375
2012-10-12,275,0.4375
2012-10-12,313,0.4375
2012-10-12,387,0.4375
2012-10-12,381,0.4375
2012-10-12,371,0.4375
2012-10-12,455,0.4375
2012-10-12,520,0.4375
2012-10-12,837,0.4375
2012-10-12,642,0.4375
2012-10-12,493,0.4375
2012-10-12,308,0.4375
2012-10-12,190,0.4375
2012-10-12,160,0.4375
2012-10-12,100,0.4375
2012-10-13,249,0.393333
2012-10-13,146,0.393333
2012-10-13,67,0.393333
2012-10-13,15,0.393333
2012-10-13,11,0.393333
2012-10-13,11,0.393333
2012-10-13,28,0.393333
2012-10-13,70,0.393333
2012-10-13,174,0.393333
2012-10-13,266,0.393333
2012-10-13,347,0.393333
2012-10-13,527,0.393333
2012-10-13,573,0.393333
2012-10-13,670,0.393333
2012-10-13,597,0.393333
2012-10-13,615,0.393333
2012-10-13,637,0.393333
2012-10-13,528,0.393333
2012-10-13,473,0.393333
2012-10-13,332,0.393333
2012-10-13,255,0.393333
2012-10-13,204,0.393333
2012-10-13,189,0.393333
2012-10-13,125,0.393333
2012-10-14,111,0.521667
2012-10-14,112,0.521667
2012-10-14,66,0.521667
2012-10-14,28,0.521667
2012-10-14,12,0.521667
2012-10-14,11,0.521667
2012-10-14,24,0.521667
2012-10-14,51,0.521667
2012-10-14,132,0.521667
2012-10-14,223,0.521667
2012-10-14,428,0.521667
2012-10-14,494,0.521667
2012-10-14,562,0.521667
2012-10-14,619,0.521667
2012-10-14,617,0.521667
2012-10-14,568,0.521667
2012-10-14,581,0.521667
2012-10-14,539,0.521667
2012-10-14,453,0.521667
2012-10-14,336,0.521667
2012-10-14,246,0.521667
2012-10-14,196,0.521667
2012-10-14,125,0.521667
2012-10-14,105,0.521667
2012-10-15,48,0.561667
2012-10-15,29,0.561667
2012-10-15,6,0.561667
2012-10-15,4,0.561667
2012-10-15,10,0.561667
2012-10-15,40,0.561667
2012-10-15,147,0.561667
2012-10-15,476,0.561667
2012-10-15,737,0.561667
2012-10-15,359,0.561667
2012-10-15,168,0.561667
2012-10-15,263,0.561667
2012-10-15,284,0.561667
2012-10-15,146,0.561667
2012-10-15,185,0.561667
2012-10-15,260,0.561667
2012-10-15,447,0.561667
2012-10-15,766,0.561667
2012-10-15,592,0.561667
2012-10-15,239,0.561667
2012-10-15,256,0.561667
2012-10-15,206,0.561667
2012-10-15,126,0.561667
2012-10-15,81,0.561667
2012-10-16,48,0.468333
2012-10-16,13,0.468333
2012-10-16,3,0.468333
2012-10-16,2,0.468333
2012-10-16,7,0.468333
2012-10-16,52,0.468333
2012-10-16,172,0.468333
2012-10-16,525,0.468333
2012-10-16,835,0.468333
2012-10-16,355,0.468333
2012-10-16,222,0.468333
2012-10-16,228,0.468333
2012-10-16,325,0.468333
2012-10-16,328,0.468333
2012-10-16,308,0.468333
2012-10-16,346,0.468333
2012-10-16,446,0.468333
2012-10-16,943,0.468333
2012-10-16,838,0.468333
2012-10-16,531,0.468333
2012-10-16,432,0.468333
2012-10-16,195,0.468333
2012-10-16,181,0.468333
2012-10-16,199,0.468333
2012-10-17,49,0.455833
2012-10-17,17,0.455833
2012-10-17,16,0.455833
2012-10-17,7,0.455833
2012-10-17,4,0.455833
2012-10-17,41,0.455833
2012-10-17,178,0.455833
2012-10-17,464,0.455833
2012-10-17,817,0.455833
2012-10-17,382,0.455833
2012-10-17,228,0.455833
2012-10-17,234,0.455833
2012-10-17,332,0.455833
2012-10-17,310,0.455833
2012-10-17,270,0.455833
2012-10-17,301,0.455833
2012-10-17,466,0.455833
2012-10-17,888,0.455833
2012-10-17,884,0.455833
2012-10-17,516,0.455833
2012-10-17,414,0.455833
2012-10-17,329,0.455833
2012-10-17,215,0.455833
2012-10-17,99,0.455833
2012-10-18,57,0.5225
2012-10-18,14,0.5225
2012-10-18,14,0.5225
2012-10-18,5,0.5225
2012-10-18,5,0.5225
2012-10-18,42,0.5225
2012-10-18,153,0.5225
2012-10-18,508,0.5225
2012-10-18,834,0.5225
2012-10-18,387,0.5225
2012-10-18,218,0.5225
2012-10-18,268,0.5225
2012-10-18,377,0.5225
2012-10-18,332,0.5225
2012-10-18,285,0.5225
2012-10-18,353,0.5225
2012-10-18,450,0.5225
2012-10-18,890,0.5225
2012-10-18,788,0.5225
2012-10-18,513,0.5225
2012-10-18,387,0.5225
2012-10-18,283,0.5225
2012-10-18,229,0.5225
2012-10-18,117,0.5225
2012-10-19,56,0.563333
2012-10-19,16,0.563333
2012-10-19,10,0.563333
2012-10-19,5,0.563333
2012-10-19,6,0.563333
2012-10-19,36,0.563333
2012-10-19,131,0.563333
2012-10-19,154,0.563333
2012-10-19,467,0.563333
2012-10-19,389,0.563333
2012-10-19,224,0.563333
2012-10-19,252,0.563333
2012-10-19,332,0.563333
2012-10-19,375,0.563333
2012-10-19,365,0.563333
2012-10-19,395,0.563333
2012-10-19,565,0.563333
2012-10-19,425,0.563333
2012-10-19,233,0.563333
2012-10-19,232,0.563333
2012-10-19,229,0.563333
2012-10-19,206,0.563333
2012-10-19,190,0.563333
2012-10-19,131,0.563333
2012-10-20,123,0.484167
2012-10-20,95,0.484167
2012-10-20,78,0.484167
2012-10-20,29,0.484167
2012-10-20,18,0.484167
2012-10-20,13,0.484167
2012-10-20,31,0.484167
2012-10-20,65,0.484167
2012-10-20,193,0.484167
2012-10-20,363,0.484167
2012-10-20,423,0.484167
2012-10-20,612,0.484167
2012-10-20,703,0.484167
2012-10-20,714,0.484167
2012-10-20,711,0.484167
2012-10-20,711,0.484167
2012-10-20,691,0.484167
2012-10-20,731,0.484167
2012-10-20,521,0.484167
2012-10-20,345,0.484167
2012-10-20,259,0.484167
2012-10-20,296,0.484167
2012-10-20,202,0.484167
